,defGrapplingEloPost,defStrikeEloPost,name,offGrapplingEloPost,offStrikeEloPost,total
602d449d-170a-4dc4-a62d-ec93f9281fc5,68.64197530864197,26.666666666666668,Ryan Couture,32.839506172839506,28.88888888888889,26.573426573426573
be378aef-22c1-44fa-ac71-8a88a922d5c8,79.25925925925925,85.4320987654321,Mike Ricci,20.493827160493826,18.765432098765434,56.11888111888112
5e5e383f-bfef-4180-b373-616bf6393b06,34.074074074074076,92.5925925925926,Gilbert Melendez,9.135802469135802,4.938271604938271,14.685314685314685
7b6018e1-6e40-4630-b9f7-bc66304fb6b4,70.8641975308642,15.555555555555555,Roger Bowling,63.45679012345679,27.65432098765432,39.86013986013986
08942e02-9a12-4c48-97a2-9e102712f1ff,64.93827160493827,89.1358024691358,Josh Thomson,12.098765432098766,70.61728395061728,73.42657342657343
0ed25544-caa5-4afc-91d5-b0f2ca507508,14.567901234567902,1.2345679012345678,Yancy Medeiros,92.34567901234568,97.28395061728395,59.09090909090909
64157259-e37d-4532-b97e-6ee8ecc7528f,41.72839506172839,90.61728395061728,Pat Healy,65.67901234567901,11.851851851851851,62.58741258741259
361f7b29-4933-4e38-a695-4b22b118a062,85.18518518518519,87.4074074074074,John Maguire,74.5679012345679,5.679012345679013,75.87412587412588
530c0455-99a5-462e-9f0c-9b53da437f75,36.54320987654321,89.62962962962963,KJ Noons,9.62962962962963,74.5679012345679,63.63636363636363
212b3c2e-d565-439f-a878-9bacbd595b2c,92.34567901234568,97.03703703703704,Jorge Masvidal,69.87654320987654,3.45679012345679,81.81818181818181
f02be780-ba02-4b80-a34e-dff6704b70dc,91.85185185185185,43.95061728395062,James Krause,86.66666666666667,65.92592592592592,91.60839160839161
007928c9-3df0-4e68-bf5f-433b03dd5607,95.80246913580247,97.28395061728395,Michel Prazeres,89.1358024691358,39.25925925925926,96.15384615384616
8b32cd07-da59-43ba-aa16-a4b914af5359,91.35802469135803,37.28395061728395,Piotr Hallmann,87.90123456790124,7.654320987654321,70.27972027972028
051501e1-08e9-49e8-8f51-bf0ed4d3788e,81.23456790123457,83.45679012345678,Jesse Ronson,19.25925925925926,16.049382716049383,51.74825174825175
fb98a314-0c85-4a8d-bc5f-5f41f4d3718c,89.87654320987654,13.580246913580247,Alan Patrick,7.901234567901234,66.66666666666667,40.55944055944056
e2af1a84-26db-42ac-9aaa-6b6d52add366,96.54320987654322,4.197530864197531,James Vick,91.85185185185185,86.91358024691358,88.46153846153847
bdd3905b-4ce0-4e98-b314-d2d87bbbea8b,74.07407407407408,28.395061728395063,Garett Whiteley,27.65432098765432,20.987654320987655,20.97902097902098
8eb308ce-b9b6-41a9-a33c-830f54d28255,87.90123456790124,11.358024691358025,Adriano Martins,73.33333333333333,90.37037037037037,82.16783216783217
63dfae70-1c6e-4e0f-bb5a-3c2052c06a6e,33.08641975308642,53.333333333333336,Tae Hyun Bang,13.333333333333334,70.8641975308642,36.71328671328671
c4adc72f-0c27-4fce-ae82-9030f60586c2,86.17283950617283,37.77777777777778,Elias Silverio,75.80246913580247,11.358024691358025,64.33566433566433
6157c58a-283d-455a-9557-b79bdd3bd5e7,2.962962962962963,0.9876543209876543,Charlie Brenneman,5.432098765432099,1.9753086419753085,0.34965034965034963
f4ab6914-eea8-49bf-abbb-576b38aa5321,94.5679012345679,16.049382716049383,Erik Koch,74.07407407407408,80.24691358024691,83.21678321678321
9ec7ab06-1fbf-48a7-938c-069b3b8edf17,21.234567901234566,21.97530864197531,Katsunori Kikuno,41.23456790123457,34.32098765432099,8.041958041958042
67bf9169-e764-4734-b90b-ac89795b3916,91.11111111111111,40.98765432098765,Rodrigo Damm,69.62962962962963,2.4691358024691357,57.34265734265734
c76941b2-8d15-4cc1-8bf4-a89d1e926ef1,11.851851851851851,94.07407407407408,Anthony Rocco Martin,86.91358024691358,4.197530864197531,49.65034965034965
c1e41a90-7233-4af1-9907-e7337f9443b6,24.19753086419753,76.54320987654322,Ernest Chavez,30.123456790123456,24.19753086419753,24.125874125874127
d984280a-9cf5-45ef-bdb9-240881d837fa,40.49382716049383,84.93827160493827,Ivan Jorge,18.02469135802469,13.08641975308642,26.223776223776223
c0e0bf5f-eabf-4f2a-a755-edbe55b12847,94.07407407407408,93.33333333333333,Rashid Magomedov,7.160493827160494,72.09876543209876,83.91608391608392
e0e66957-5a80-420c-9486-08556475f8d9,33.58024691358025,39.75308641975309,Justin Edwards,73.58024691358025,5.185185185185185,22.727272727272727
179f2045-0d04-479e-9f4d-90f95268cef4,12.839506172839506,10.864197530864198,Beneil Dariush,98.51851851851852,92.8395061728395,67.83216783216783
1cf67cc6-fe34-4d50-bbf8-cedc20ac2453,80.49382716049382,85.67901234567901,Yosdenis Cedeno,16.54320987654321,74.32098765432099,78.32167832167832
e156be2d-329d-4386-93f5-f00b7f0b3945,5.925925925925926,77.77777777777777,Kevin Lee,93.33333333333333,98.0246913580247,87.41258741258741
de412daf-2fd8-4c99-a2aa-31cb7c217529,90.37037037037037,91.11111111111111,Mairbek Taisumov,6.91358024691358,99.25925925925925,91.25874125874125
238350e2-3f3b-4bb5-9a20-3ee7a4a934de,54.074074074074076,5.432098765432099,Ben Wall,54.81481481481482,51.851851851851855,31.11888111888112
957aa092-3069-4481-9041-49019eded7e0,16.049382716049383,33.333333333333336,Jason High,87.1604938271605,12.592592592592593,19.23076923076923
27802f98-4d51-4565-ad63-8bb3c7715255,95.30864197530865,46.666666666666664,Diego Ferreira,89.62962962962963,95.06172839506173,96.85314685314685
527c545b-e9e5-498c-81b0-e2f7e96e82af,53.58024691358025,33.58024691358025,Jason Saggo,11.851851851851851,89.38271604938272,45.45454545454545
6a41f8b5-a44d-4fcc-a711-8bc52204ac6e,35.55555555555556,48.39506172839506,Kajan Johnson,6.666666666666667,71.35802469135803,28.496503496503497
afea542a-0cff-4170-902d-503326353e9f,2.4691358024691357,88.88888888888889,Drew Dober,68.14814814814815,99.01234567901234,79.37062937062937
0b9ce48b-4424-43d4-aa0f-306a899a4fa6,23.45679012345679,74.32098765432099,James Moontasri,80.49382716049382,35.55555555555556,67.48251748251748
94238c23-55bf-43c2-913f-e2327c520e18,37.28395061728395,45.925925925925924,Nick Hein,5.679012345679013,1.2345679012345678,3.1468531468531467
9a00512e-a190-4538-877b-852f37e92c8d,65.18518518518519,25.679012345679013,Josh Shockley,63.95061728395062,36.2962962962963,46.85314685314685
c755d123-912d-4b73-b365-f2f05457bce3,43.95061728395062,39.25925925925926,Jake Matthews,95.06172839506173,75.06172839506173,76.57342657342657
9f42f279-8fd1-4ac5-8c3a-0414cb937fbc,81.48148148148148,85.18518518518519,Valmir Lazaro,20.987654320987655,14.320987654320987,54.54545454545455
08f2e1a7-fffa-4fb9-b277-d2c04cac81b4,84.69135802469135,84.69135802469135,Zhang Lipeng,14.320987654320987,6.419753086419753,45.97902097902098
f0a301fa-0919-4232-b00f-b9bd49b43ff9,83.45679012345678,58.27160493827161,Akbarh Arreola,76.79012345679013,67.65432098765432,90.9090909090909
1bcecfe0-0b36-432a-b457-66ad42998f53,79.75308641975309,30.37037037037037,Brendan O'Reilly,20.0,9.135802469135802,12.237762237762238
867ada88-0eac-4f07-8b3f-608ae7f7770c,89.38271604938272,92.34567901234568,Chris Wade,87.4074074074074,3.950617283950617,86.36363636363636
63473c17-c9aa-462e-9f4b-4968020708c7,97.28395061728395,95.30864197530865,Olivier Aubin-Mercier,95.55555555555556,64.93827160493827,99.3006993006993
6e0c33d0-5263-44fe-8b34-72045f97a446,98.27160493827161,99.25925925925925,Paul Felder,66.91358024691358,88.64197530864197,98.95104895104895
5ed0b050-4a9c-4e29-a99c-0d6d41de71ed,11.604938271604938,87.90123456790124,Christos Giagos,70.61728395061728,8.641975308641975,40.90909090909091
d6b47a53-2da2-44bb-8148-9ee432317501,85.4320987654321,39.50617283950617,Chad Laprise,9.876543209876543,77.03703703703704,65.03496503496504
8ac75c25-23bd-49ae-b2e5-8a729309c659,36.79012345679013,91.35802469135803,Johnny Case,71.11111111111111,84.19753086419753,90.03496503496504
f81a3708-6633-4d3f-a5fa-43f42be721d6,52.592592592592595,12.098765432098766,Eddie Alvarez,12.839506172839506,92.34567901234568,35.48951048951049
2ba2ea4b-1147-4774-8be6-17b3317e5b42,21.97530864197531,70.12345679012346,Cain Carrizosa,38.51851851851852,33.82716049382716,29.895104895104897
47914bc6-64dc-4438-bfbf-16defdf16c4d,88.88888888888889,88.14814814814815,Yan Cabral,76.54320987654322,5.925925925925926,79.72027972027972
723ce48b-71c0-46ca-bdb0-8c96108656be,93.82716049382717,95.06172839506173,Leandro Silva,82.46913580246914,0.9876543209876543,85.66433566433567
bc7b3297-3ed0-4ede-9b97-bfb8f1126ec8,67.65432098765432,15.802469135802468,Rodrigo de Lima,64.69135802469135,31.85185185185185,41.78321678321678
1b4212ef-488d-4ff0-ad59-ec6a55eae140,72.34567901234568,76.79012345679013,Bryan Barberena,31.11111111111111,77.77777777777777,79.02097902097903
f34da526-188c-4b45-83cb-6271a141fa17,28.14814814814815,82.71604938271605,David Michaud,21.48148148148148,16.54320987654321,18.706293706293707
0464754a-a8c5-4c7c-a067-5223f6a041f6,82.71604938271605,42.46913580246913,Frankie Perez,18.51851851851852,75.80246913580247,69.23076923076923
f3f7ecaa-f9f1-4694-8f3c-b8f273897939,22.469135802469136,16.54320987654321,Jorge de Oliveira,39.25925925925926,33.58024691358025,6.293706293706293
9509b565-c130-43c6-9ce1-49d46180e335,8.395061728395062,83.95061728395062,Cody Pfister,17.77777777777778,15.308641975308642,8.741258741258742
9ee1836a-a39f-48b4-8314-0c9424c4b838,95.55555555555556,14.074074074074074,Stevie Ray,64.93827160493827,90.12345679012346,82.86713286713287
a2839c47-e4a8-4bf1-8531-8337a219c4dc,38.02469135802469,40.24691358024691,Joe Duffy,85.92592592592592,82.96296296296296,74.82517482517483
9206ecfb-1a48-4c0c-864d-d7415c728708,39.01234567901235,90.37037037037037,Alexander Yakovlev,75.55555555555556,68.39506172839506,86.7132867132867
93f50148-350d-43d7-a0c3-3d0ca806ef82,29.382716049382715,8.148148148148149,Leonardo Mafra,19.753086419753085,16.296296296296298,1.7482517482517483
ae6ae2a7-4523-4f5f-bdcd-276dcaff58b5,14.074074074074074,50.617283950617285,Dustin Poirier,91.60493827160494,97.77777777777777,76.92307692307692
313a203f-6029-4fb8-a51f-cd022256bc4e,11.11111111111111,91.60493827160494,Alex Oliveira,72.8395061728395,84.69135802469135,80.76923076923077
a9522b08-f2fd-4a54-b0ba-78662f10b189,23.950617283950617,58.51851851851852,Leo Kuntz,34.074074074074076,29.382716049382715,17.132867132867133
e6499d90-0f83-4362-ba79-0334e46654cb,93.58024691358025,41.97530864197531,Islam Makhachev,88.14814814814815,76.04938271604938,93.35664335664336
e40b22ae-94ab-4416-a5c2-50c84e29926e,29.876543209876544,82.22222222222223,Magomed Mustafaev,22.469135802469136,93.08641975308642,72.02797202797203
38604cd9-57e9-4d00-ad96-c1edad926fab,81.9753086419753,86.17283950617283,Mickael Lebout,20.246913580246915,16.790123456790123,58.39160839160839
f64c8ef2-c197-4379-b6fe-e8bc2075deb5,9.876543209876543,17.037037037037038,Sage Northcutt,72.5925925925926,86.66666666666667,44.40559440559441
fb3b6017-6b33-4a11-9ed2-f44c9319ad09,36.2962962962963,75.80246913580247,Tony Sims,35.06172839506173,79.75308641975309,71.67832167832168
a9e3eb1e-e44a-4b2e-8e03-aed50067fc0c,97.53086419753086,97.77777777777777,Scott Holtzman,67.65432098765432,76.54320987654322,97.9020979020979
8f1757de-7ebb-4adc-9cf6-802d805e3f24,84.93827160493827,1.9753086419753085,Andrew Holbrook,18.765432098765434,9.876543209876543,7.3426573426573425
7543f6c3-6f59-4345-8c83-cbe273ec6f7f,87.65432098765432,23.950617283950617,Joaquim Silva,10.37037037037037,72.8395061728395,48.6013986013986
772ff1ba-5a0d-48a6-ab79-80ea5b5fa793,9.382716049382717,86.91358024691358,Chris Gruetzemacher,17.28395061728395,82.22222222222223,48.95104895104895
4f3a9e64-3be3-47e1-b2ae-a7d5d1c32eba,22.71604938271605,73.82716049382717,Mehdi Baghdad,38.76543209876543,38.27160493827161,38.11188811188811
31c68fed-c5bd-442c-9520-29d58d01e281,53.82716049382716,5.679012345679013,Cesar Arzamendia,69.1358024691358,53.58024691358025,42.30769230769231
c85e7724-18d5-4388-a589-c12e16017555,75.55555555555556,80.24691358024691,Ryan Hall,77.77777777777777,21.48148148148148,77.27272727272727
c903130d-fb77-42f8-a9bd-00102f4aef64,84.44444444444444,2.962962962962963,Polo Reyes,14.567901234567902,96.79012345679013,50.6993006993007
e6072afd-3dfb-40b2-94ed-f82253897e12,1.4814814814814814,10.123456790123457,Joshua Burkman,67.90123456790124,3.7037037037037037,2.4475524475524475
4ab834b2-8e2e-4d1c-aaf0-28cd6c197b2d,32.34567901234568,41.23456790123457,Damir Hadzovic,8.641975308641975,87.90123456790124,36.01398601398601
d7f6bb37-3d89-42de-884e-008e5da92da1,50.617283950617285,27.160493827160494,Jordan Rinaldi,80.24691358024691,32.592592592592595,46.50349650349651
584b23ce-923f-4efa-a595-cc2a1c1d012a,46.17283950617284,35.30864197530864,Damien Brown,11.11111111111111,71.85185185185185,29.895104895104897
6bedc72a-7120-46ec-a273-3ab76a8598ee,35.30864197530864,40.49382716049383,David Teymur,8.88888888888889,86.41975308641975,37.06293706293706
8c2a87bb-10c4-49a1-a487-b67ae19dd63a,10.123456790123457,8.395061728395062,Thibault Gouti,13.08641975308642,75.30864197530865,5.244755244755245
0fb9c459-1f2a-40f1-8d17-957da8242e8b,73.58024691358025,77.53086419753086,Enrique Marin,30.617283950617285,23.45679012345679,58.74125874125874
499bba9e-d78e-437e-bef0-df4ceaeffa9d,40.24691358024691,66.17283950617283,JC Cottrell,41.72839506172839,35.80246913580247,43.70629370629371
281c0522-14d2-482c-a4fc-f94e51f496af,68.39506172839506,29.876543209876544,Jason Novelli,35.55555555555556,31.358024691358025,30.594405594405593
dd110c3b-f0a6-4a33-9425-4973e2441f37,66.66666666666667,22.962962962962962,Alessandro Ricci,40.74074074074074,36.54320987654321,31.818181818181817
3bedaef4-a92d-486a-abbd-bfe052bcb7ae,28.641975308641975,78.27160493827161,Will Brooks,15.555555555555555,21.234567901234566,16.433566433566433
0eff65cb-e307-46e5-975a-2830fe146324,22.962962962962962,25.432098765432098,Felipe Silva,36.2962962962963,94.32098765432099,41.25874125874126
48a7524b-6a63-472e-8f94-379b52da7033,41.48148148148148,95.80246913580247,Lando Vannata,70.8641975308642,64.69135802469135,86.01398601398601
626e5b5c-fc59-4dfe-9a36-f8f417e95a5a,87.1604938271605,34.81481481481482,Gregor Gillespie,91.11111111111111,94.81481481481481,94.4055944055944
b299f8e8-b4c5-4769-b0f2-9b8c80ca6536,7.654320987654321,26.91358024691358,Jason Gonzalez,72.34567901234568,33.333333333333336,14.335664335664335
666c343f-4ae0-425e-a337-4a5509229e44,76.54320987654322,8.88888888888889,Claudio Puelles,80.0,59.50617283950617,70.62937062937063
40bd46f8-eed1-4280-9703-603b38b2fa41,49.876543209876544,45.4320987654321,Michael McBride,33.333333333333336,34.074074074074076,29.02097902097902
ff58fb55-8702-466b-a55d-2422635bc24a,5.679012345679013,45.18518518518518,Conor McGregor,4.691358024691358,100.0,25.0
e2f84b92-c597-4ad5-bda7-d41bd12ad3fe,40.98765432098765,96.29629629629629,Marc Diakiese,3.7037037037037037,66.41975308641975,59.79020979020979
f48fe7f8-d273-42b4-b47a-291beacfad82,42.71604938271605,38.51851851851852,Alex White,3.45679012345679,81.9753086419753,31.46853146853147
40c050e9-fbe7-48f3-9eba-ca5915a8f861,93.08641975308642,46.91358024691358,Drakkar Klose,5.185185185185185,8.88888888888889,23.426573426573427
b841e088-f04b-4080-98d6-fbf31f4ced9d,45.18518518518518,52.34567901234568,Dan Hooker,90.37037037037037,97.53086419753086,90.55944055944056
6331f075-8d91-4d7e-a72a-f34572dac35c,96.29629629629629,12.839506172839506,Justin Gaethje,7.407407407407407,97.03703703703704,67.13286713286713
b9045c41-aded-4e12-bd97-d719f541346c,7.901234567901234,22.71604938271605,Alvaro Herrera,63.7037037037037,79.50617283950618,38.46153846153846
5bebdb59-e443-4c94-9d93-0cea7c5e2aca,94.32098765432099,51.111111111111114,Hacran Dias,3.2098765432098766,0.24691358024691357,18.706293706293707
6a2f74d2-560b-47d2-a476-81417bfcb92e,69.62962962962963,35.55555555555556,Michel Quinones,32.098765432098766,27.901234567901234,30.594405594405593
11d424b2-bd63-4e69-9760-ebd2774b0808,82.22222222222223,34.32098765432099,Nasrat Haqparast,10.864197530864198,85.4320987654321,65.38461538461539
0d6495ba-161f-409a-aa0d-bfb37fc644dc,85.92592592592592,9.382716049382717,Jared Gordon,12.592592592592593,91.35802469135803,51.3986013986014
c9a6f994-2e44-4127-9762-f46caf5b406e,90.8641975308642,90.8641975308642,Davi Ramos,93.82716049382717,7.901234567901234,90.03496503496504
b92e28b2-607e-43f8-be11-901e2c891d12,79.50617283950618,37.03703703703704,Matt Frevola,19.506172839506174,10.37037037037037,17.482517482517483
99715218-9b0e-4645-ab68-2adbcd20c6fb,95.06172839506173,94.32098765432099,Mizuto Hirota,4.938271604938271,1.4814814814814814,49.3006993006993
65578477-69d4-4b5a-b64d-0225b4aa2f18,90.12345679012346,35.80246913580247,Alexander Hernandez,13.580246913580247,73.82716049382717,66.08391608391608
add12351-de0e-44a1-a7a0-5ef3fb79bc50,74.81481481481481,78.51851851851852,Michael Trizano,31.604938271604937,28.395061728395063,66.60839160839161
50f2fcd6-bcc6-4cd1-af53-6bed6d0b0946,23.209876543209877,53.58024691358025,John Gunther,41.97530864197531,36.79012345679013,25.0
b2fe1055-f819-4d4b-b924-1dbf3ec8c273,42.46913580246913,92.8395061728395,Luis Pena,84.69135802469135,84.93827160493827,94.05594405594405
a173b25b-0561-4011-9386-c98b71f90037,76.79012345679013,25.185185185185187,Dan Moret,23.950617283950617,15.555555555555555,15.734265734265735
47555abc-b31e-451a-82c0-b56607de2599,79.01234567901234,86.41975308641975,Jessin Ayari,22.71604938271605,12.839506172839506,52.62237762237762
58dc50b3-1352-4cf5-a83c-628324a9ff9c,70.12345679012346,80.98765432098766,Jesus Pinedo,29.382716049382715,29.135802469135804,61.88811188811189
c109b330-4858-4d55-b1cd-740cd5fbd217,83.70370370370371,79.25925925925925,Thiago Moises,82.22222222222223,8.148148148148149,76.22377622377623
9f1c414b-d2a5-4d09-9501-aca05022a9dd,83.95061728395062,87.65432098765432,Roosevelt Roberts,89.87654320987654,61.72839506172839,96.5034965034965
9b3a5514-cb3b-4b2d-8d87-7d1a035f595a,31.604938271604937,15.061728395061728,Dennis Bermudez,83.95061728395062,71.11111111111111,54.19580419580419
fbe8a49c-ae36-4ef2-8e78-e610e8bf9fb8,67.1604938271605,23.703703703703702,Te Edwards,33.08641975308642,28.14814814814815,22.202797202797203
e336e6c4-9393-4a78-aaf5-fef9e777b32f,32.098765432098766,50.864197530864196,Marcos Mariano,40.0,32.839506172839506,25.524475524475523
73011cbb-d9d5-4751-8a9b-2e9c1aa703cf,78.76543209876543,84.19753086419753,Damir Ismagulov,20.74074074074074,20.246913580246915,56.81818181818182
a04140ef-6ec2-418f-9fe2-4680f9cb56be,49.135802469135804,100.0,Max Holloway,82.71604938271605,99.75308641975309,97.2027972027972
ba649215-9809-4484-be3a-fe557003261a,88.39506172839506,85.92592592592592,Arman Tsarukyan,22.962962962962962,18.271604938271604,68.18181818181819
936a913d-06d4-4d06-bd7b-b583f4f76624,73.33333333333333,78.0246913580247,Joel Alvarez,80.74074074074075,67.1604938271605,93.00699300699301
5944953e-ad67-4543-9fca-5dfb30ed364e,73.82716049382717,29.382716049382715,Rafael Fiziev,24.938271604938272,22.469135802469136,20.62937062937063
3527eb73-1948-4862-82f8-e0fc9ead4299,26.419753086419753,74.07407407407408,Mike Davis,34.81481481481482,87.4074074074074,69.58041958041959
bf7163ba-6c6b-4144-8429-9cd364ed0ddc,74.5679012345679,16.296296296296298,Thomas Gifford,28.395061728395063,24.691358024691358,16.783216783216783
9d430c54-8f10-4569-b4cf-337a99711ab7,39.50617283950617,30.123456790123456,Kurt Holobaugh,18.271604938271604,61.97530864197531,19.93006993006993
6fae5c3c-37cc-4525-b66a-c88703ce94fd,70.61728395061728,76.29629629629629,Kyle Prepolec,27.160493827160494,26.91358024691358,52.62237762237762
9b974766-dce9-47b4-98b0-deb48856fc9f,65.92592592592592,70.8641975308642,Mark Madsen,42.46913580246913,80.49382716049382,80.06993006993007
ad437ec2-c8b3-4e46-b3fe-5258fdb66ef8,46.666666666666664,75.30864197530865,Khama Worthy,77.03703703703704,80.74074074074075,88.81118881118881
ee068f44-fdeb-44d0-a2dc-42ffcda6067c,71.85185185185185,81.48148148148148,Brad Riddell,28.641975308641975,74.81481481481481,77.97202797202797
5e7732fd-07b9-46db-80d3-3dafe1959a38,37.53086419753087,12.345679012345679,Renato Moicano,95.80246913580247,60.74074074074074,59.44055944055944
7e58668a-e3d0-4d10-ac2f-df1c11ffeef7,77.53086419753086,81.72839506172839,Omar Morales,28.88888888888889,21.97530864197531,63.11188811188811
a3b33100-5489-4af4-a0c9-caeb7269782c,38.27160493827161,13.333333333333334,Gabriel Benitez,93.08641975308642,91.60493827160494,73.07692307692308
479c8246-17ca-411d-8f03-4f598d84a48f,25.925925925925927,48.148148148148145,Brok Weaver,64.44444444444444,44.44444444444444,43.00699300699301
f32243d7-94e8-4475-8088-c7d7e69cfd41,50.370370370370374,34.5679012345679,Charles Rosa,84.44444444444444,0.7407407407407407,36.36363636363637
e60064a5-e317-4b94-bb2f-7e71fda5e1f0,86.41975308641975,36.2962962962963,Kevin Aguilar,12.345679012345679,6.172839506172839,15.20979020979021
